tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
UID_AA98Pb15Wu11uB26cZ,A,,4,4,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,13:28:00 22.06.25,1750598880
UID_Nd00vb42Gn72gc29yd,C,LLM,1,4,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:28:00 22.06.25,1750598880
UID_EE08cu30Ja03zP93ce,A,,4,4,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,13:28:00 22.06.25,1750598880
UID_kA05xv27XV42wv16tf,A,,3,1,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,13:28:04 22.06.25,1750598884
UID_EE08cu30Ja03zP93ce,A,,3,3,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,13:28:15 22.06.25,1750598895
UID_bp49MI42go43mp73ON,C,LLM,4,8,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:28:22 22.06.25,1750598902
UID_EE08cu30Ja03zP93ce,A,,3,6,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,13:28:28 22.06.25,1750598908
UID_xg63lr11Ft55Yw69Sh,C,LLM,4,3,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:28:28 22.06.25,1750598908
UID_AA98Pb15Wu11uB26cZ,A,,2,5,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,13:29:31 22.06.25,1750598971
UID_mG39do97cO99Dh08lt,C,LLM,5,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:29:38 22.06.25,1750598978
UID_px65Eb60MY35QU64Ug,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:30:07 22.06.25,1750599007
UID_xg63lr11Ft55Yw69Sh,C,LLM,4,4,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:30:11 22.06.25,1750599011
UID_YI62qL09gX02pt71gT,A,,4,4,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,13:30:16 22.06.25,1750599016
UID_AA98Pb15Wu11uB26cZ,A,,3,6,6,6,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_7108_SubmitRatingBtn,13:30:17 22.06.25,1750599017
UID_Nd00vb42Gn72gc29yd,C,LLM,1,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:30:22 22.06.25,1750599022
UID_bp49MI42go43mp73ON,C,LLM,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:30:23 22.06.25,1750599023
UID_fK82pM28bY93on69nf,A,,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,13:30:24 22.06.25,1750599024
UID_xg63lr11Ft55Yw69Sh,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:30:51 22.06.25,1750599051
UID_AA98Pb15Wu11uB26cZ,A,,5,3,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,13:30:51 22.06.25,1750599051
UID_LD56Bs25nb89Ii45cB,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:30:55 22.06.25,1750599055
UID_gO45uY31fe69vu68XK,C,LLM,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:31:12 22.06.25,1750599072
UID_fK82pM28bY93on69nf,A,,3,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,13:31:47 22.06.25,1750599107
UID_xg63lr11Ft55Yw69Sh,C,LLM,1,3,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:31:57 22.06.25,1750599117
UID_uy97qa01Rn70WH16hH,C,LLM,3,1,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:32:07 22.06.25,1750599127
UID_Nd00vb42Gn72gc29yd,C,LLM,1,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:32:24 22.06.25,1750599144
UID_xg63lr11Ft55Yw69Sh,C,LLM,2,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:32:58 22.06.25,1750599178
UID_AA98Pb15Wu11uB26cZ,A,,1,7,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,13:33:28 22.06.25,1750599208
UID_kd11Mx77az59JZ19BW,C,LLM,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:33:35 22.06.25,1750599215
UID_YI62qL09gX02pt71gT,A,,4,7,8,8,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,13:33:37 22.06.25,1750599217
UID_xg63lr11Ft55Yw69Sh,C,LLM,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:33:39 22.06.25,1750599219
UID_px65Eb60MY35QU64Ug,C,LLM,4,1,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:33:44 22.06.25,1750599224
UID_Nd00vb42Gn72gc29yd,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:34:08 22.06.25,1750599248
UID_YI62qL09gX02pt71gT,A,,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,13:34:19 22.06.25,1750599259
UID_CG33Bx41th36ou32Lz,C,LLM,5,7,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:34:27 22.06.25,1750599267
UID_LD56Bs25nb89Ii45cB,C,LLM,4,4,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:34:39 22.06.25,1750599279
UID_gO45uY31fe69vu68XK,C,LLM,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:34:54 22.06.25,1750599294
UID_xg63lr11Ft55Yw69Sh,C,LLM,1,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:35:25 22.06.25,1750599325
UID_fK82pM28bY93on69nf,A,,1,3,4,4,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6999_SubmitRatingBtn,13:35:31 22.06.25,1750599331
UID_bp49MI42go43mp73ON,C,LLM,2,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:35:31 22.06.25,1750599331
UID_xg63lr11Ft55Yw69Sh,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:35:34 22.06.25,1750599334
UID_xg63lr11Ft55Yw69Sh,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:35:41 22.06.25,1750599341
UID_px65Eb60MY35QU64Ug,C,LLM,2,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:35:47 22.06.25,1750599347
UID_xg63lr11Ft55Yw69Sh,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:35:48 22.06.25,1750599348
UID_Nd00vb42Gn72gc29yd,C,LLM,3,6,1,4,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6999_SubmitRatingBtn,13:35:57 22.06.25,1750599357
UID_YI62qL09gX02pt71gT,A,,3,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,13:36:16 22.06.25,1750599376
UID_Cx94jO67cG68at19np,C,LLM,3,6,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:36:19 22.06.25,1750599379
UID_gO45uY31fe69vu68XK,C,LLM,5,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:36:24 22.06.25,1750599384
UID_uy97qa01Rn70WH16hH,C,LLM,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:36:27 22.06.25,1750599387
UID_fK82pM28bY93on69nf,A,,2,2,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_429,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_429_SubmitRatingBtn,13:37:01 22.06.25,1750599421
UID_si83yM64Gt57aw47SZ,C,LLM,4,2,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:37:05 22.06.25,1750599425
UID_Nd00vb42Gn72gc29yd,C,LLM,3,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:37:23 22.06.25,1750599443
UID_YI62qL09gX02pt71gT,A,,2,3,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1229_SubmitRatingBtn,13:37:30 22.06.25,1750599450
UID_mG39do97cO99Dh08lt,C,LLM,1,3,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:37:51 22.06.25,1750599471
UID_fK82pM28bY93on69nf,A,,2,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_6569_SubmitRatingBtn,13:38:18 22.06.25,1750599498
UID_bp49MI42go43mp73ON,C,LLM,3,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:38:25 22.06.25,1750599505
UID_YI62qL09gX02pt71gT,A,,3,7,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,13:38:26 22.06.25,1750599506
UID_px65Eb60MY35QU64Ug,C,LLM,3,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:38:40 22.06.25,1750599520
UID_Nd00vb42Gn72gc29yd,C,LLM,4,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:38:54 22.06.25,1750599534
UID_YI62qL09gX02pt71gT,A,,2,1,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_b_SubmitRatingBtn,13:39:20 22.06.25,1750599560
UID_LD56Bs25nb89Ii45cB,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:39:30 22.06.25,1750599570
UID_px65Eb60MY35QU64Ug,C,LLM,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:39:45 22.06.25,1750599585
UID_bp49MI42go43mp73ON,C,LLM,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:39:48 22.06.25,1750599588
UID_Nd00vb42Gn72gc29yd,C,LLM,1,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:39:49 22.06.25,1750599589
UID_fK82pM28bY93on69nf,A,,1,2,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_1228_a_SubmitRatingBtn,13:39:50 22.06.25,1750599590
UID_Nd00vb42Gn72gc29yd,C,LLM,2,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:40:03 22.06.25,1750599603
UID_Nd00vb42Gn72gc29yd,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:40:09 22.06.25,1750599609
UID_Nd00vb42Gn72gc29yd,C,LLM,3,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:40:19 22.06.25,1750599619
UID_kd11Mx77az59JZ19BW,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:40:21 22.06.25,1750599621
UID_gO45uY31fe69vu68XK,C,LLM,4,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:40:26 22.06.25,1750599626
UID_CG33Bx41th36ou32Lz,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:40:53 22.06.25,1750599653
UID_mG39do97cO99Dh08lt,C,LLM,4,7,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:40:56 22.06.25,1750599656
UID_fK82pM28bY93on69nf,A,,3,4,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_219,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_219_SubmitRatingBtn,13:41:03 22.06.25,1750599663
UID_bp49MI42go43mp73ON,C,LLM,5,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:41:44 22.06.25,1750599704
UID_Cx94jO67cG68at19np,C,LLM,4,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:41:49 22.06.25,1750599709
UID_px65Eb60MY35QU64Ug,C,LLM,5,2,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:41:51 22.06.25,1750599711
UID_LD56Bs25nb89Ii45cB,C,LLM,4,2,2,2,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_b_SubmitRatingBtn,13:41:51 22.06.25,1750599711
UID_gO45uY31fe69vu68XK,C,LLM,3,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:42:28 22.06.25,1750599748
UID_px65Eb60MY35QU64Ug,C,LLM,5,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:42:35 22.06.25,1750599755
UID_fK82pM28bY93on69nf,A,,3,7,8,8,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,13:42:41 22.06.25,1750599761
UID_si83yM64Gt57aw47SZ,C,LLM,4,4,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:43:22 22.06.25,1750599802
UID_px65Eb60MY35QU64Ug,C,LLM,5,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:43:25 22.06.25,1750599805
UID_px65Eb60MY35QU64Ug,C,LLM,5,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_1,click,block_end_questionnaire_explanation_LLM_question_1_SubmitRatingBtn,13:43:35 22.06.25,1750599815
UID_uy97qa01Rn70WH16hH,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1229_SubmitRatingBtn,13:43:38 22.06.25,1750599818
UID_fK82pM28bY93on69nf,A,,1,1,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_218,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_218_SubmitRatingBtn,13:43:42 22.06.25,1750599822
UID_px65Eb60MY35QU64Ug,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_2,click,block_end_questionnaire_explanation_LLM_question_2_SubmitRatingBtn,13:43:45 22.06.25,1750599825
UID_LD56Bs25nb89Ii45cB,C,LLM,3,7,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:43:49 22.06.25,1750599829
UID_gO45uY31fe69vu68XK,C,LLM,4,7,7,7,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_429_SubmitRatingBtn,13:44:03 22.06.25,1750599843
UID_px65Eb60MY35QU64Ug,C,LLM,4,,,,no,,,,,,block_end_questionnaire_explanation_LLM_question_3,click,block_end_questionnaire_explanation_LLM_question_3_SubmitRatingBtn,13:44:10 22.06.25,1750599850
UID_mG39do97cO99Dh08lt,C,LLM,1,5,5,5,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,13:44:40 22.06.25,1750599880
UID_AA98Pb15Wu11uB26cZ,A,,3,1,8,8,yes,SubmitConfidenceForShape,,,,,confidence_rating1_stage_i0_Explanation_ShapeIndex_128,click,confidence_rating1_stage_i0_Explanation_ShapeIndex_128_SubmitRatingBtn,13:45:12 22.06.25,1750599912
UID_Cx94jO67cG68at19np,C,LLM,4,2,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_1228_a_SubmitRatingBtn,13:45:25 22.06.25,1750599925
UID_kd11Mx77az59JZ19BW,C,LLM,4,8,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:45:28 22.06.25,1750599928
UID_uy97qa01Rn70WH16hH,C,LLM,5,1,1,1,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,13:45:33 22.06.25,1750599933
UID_gO45uY31fe69vu68XK,C,LLM,4,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:45:39 22.06.25,1750599939
UID_LD56Bs25nb89Ii45cB,C,LLM,3,6,6,2,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,13:46:10 22.06.25,1750599970
UID_bp49MI42go43mp73ON,C,LLM,3,7,2,8,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_128_SubmitRatingBtn,13:46:31 22.06.25,1750599991
UID_CG33Bx41th36ou32Lz,C,LLM,3,8,8,6,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_7108_SubmitRatingBtn,13:47:05 22.06.25,1750600025
